X,author,title,type,start,end,kind,words
2912,"Gilman, Charlotte Perkins",Herland,sentence,4760,4786,NA,But I like Something Doing
2913,"Gilman, Charlotte Perkins",Herland,sentence,4788,4807,NA,Here its all done
2914,"Gilman, Charlotte Perkins",Herland,sentence,4810,4847,NA,There was something to this criticism
2915,"Gilman, Charlotte Perkins",Herland,sentence,4849,4892,NA,The years of pioneering lay far behind them
2916,"Gilman, Charlotte Perkins",Herland,sentence,4894,4982,NA,Theirs was a civilization in which the initial difficulties had long since been overcome
2917,"Gilman, Charlotte Perkins",Herland,sentence,4984,5001,NA,The untroubled pea
2918,"Gilman, Charlotte Perkins",Herland,entity,987,991,person,Terry
2919,"Gilman, Charlotte Perkins",Herland,entity,3017,3021,person,Terry
2920,"Gilman, Charlotte Perkins",Herland,entity,3352,3355,person,Jeff
2921,"Gilman, Charlotte Perkins",Herland,entity,3573,3579,person,Ellador
2922,"Gilman, Charlotte Perkins",Herland,entity,3658,3661,person,Jeff
2923,"Gilman, Charlotte Perkins",Herland,entity,3974,3978,person,Terry
2924,"Gilman, Charlotte Perkins",Herland,sentence,1,140,NA,ace the unmeasured plenty the steady health the large good will and smooth management which ordered everything left nothing to overcome
2925,"Gilman, Charlotte Perkins",Herland,sentence,142,222,NA,It was like a pleasant family in an old established perfectly run country place
2926,"Gilman, Charlotte Perkins",Herland,sentence,225,320,NA,I liked it because of my eager and continued interest in the sociological achievements involved
2927,"Gilman, Charlotte Perkins",Herland,sentence,322,398,NA,Jeff liked it as he would have liked such a family and such a place anywhere
2928,"Gilman, Charlotte Perkins",Herland,sentence,401,487,NA,Terry did not like it because he found nothing to oppose to struggle with to conquer
2929,"Gilman, Charlotte Perkins",Herland,sentence,490,534,NA,Life is a struggle has to be he insisted
2930,"Gilman, Charlotte Perkins",Herland,sentence,536,591,NA,If there is no struggle there is no lifethats all
2931,"Gilman, Charlotte Perkins",Herland,sentence,594,666,NA,Youre talking nonsensemasculine nonsense the peaceful Jeff replied
2932,"Gilman, Charlotte Perkins",Herland,sentence,668,711,NA,He was certainly a warm defender of Herland
2933,"Gilman, Charlotte Perkins",Herland,sentence,713,767,NA,Ants dont raise their myriads by a struggle do they
2934,"Gilman, Charlotte Perkins",Herland,sentence,769,848,NA,Or the bees  Oh if you go back to insectsand want to live in an anthill
2935,"Gilman, Charlotte Perkins",Herland,sentence,850,928,NA,I tell you the higher grades of life are reached only through strugglecombat
2936,"Gilman, Charlotte Perkins",Herland,sentence,930,951,NA,Theres no Drama here
2937,"Gilman, Charlotte Perkins",Herland,sentence,953,972,NA,Look at their plays
2938,"Gilman, Charlotte Perkins",Herland,sentence,974,992,NA,They make me sick
2939,"Gilman, Charlotte Perkins",Herland,sentence,995,1017,NA,He rather had us there
2940,"Gilman, Charlotte Perkins",Herland,sentence,1019,1074,NA,The drama of the country wasto our tasterather flat
2941,"Gilman, Charlotte Perkins",Herland,sentence,1076,1134,NA,You see they lacked the sex motive and with it jealousy
2942,"Gilman, Charlotte Perkins",Herland,sentence,1136,1244,NA,They had no interplay of warring nations no aristocracy and its ambitions no wealth and poverty opposition
2943,"Gilman, Charlotte Perkins",Herland,sentence,1247,1368,NA,I see I have said little about the economics of the place it should have come before but Ill go on about the drama now
2944,"Gilman, Charlotte Perkins",Herland,sentence,1371,1394,NA,They had their own kind
2945,"Gilman, Charlotte Perkins",Herland,sentence,1396,1534,NA,There was a most impressive array of pageantry of processions a sort of grand ritual with their arts and their religion broadly blended
2946,"Gilman, Charlotte Perkins",Herland,sentence,1536,1564,NA,The very babies joined in it
2947,"Gilman, Charlotte Perkins",Herland,sentence,1566,1887,NA,To see one of their great annual festivals with the massed and marching stateliness of those great mothers the young women brave and noble beautiful and strong and then the children taking part as naturally as ours would frolic round a Christmas treeit was overpowering in the impression of joyous triumphant life
2948,"Gilman, Charlotte Perkins",Herland,sentence,1890,2083,NA,They had begun at a period when the drama the dance music religion and education were all very close together and instead of developing them in detached lines they had kept the connection
2949,"Gilman, Charlotte Perkins",Herland,sentence,2085,2225,NA,Let me try again to give if I can a faint sense of the difference in the life viewthe background and basis on which their culture rested
2950,"Gilman, Charlotte Perkins",Herland,sentence,2228,2258,NA,Ellador told me a lot about it
2951,"Gilman, Charlotte Perkins",Herland,sentence,2260,2332,NA,She took me to see the children the growing girls the special teachers
2952,"Gilman, Charlotte Perkins",Herland,sentence,2334,2369,NA,She picked out books for me to read
2953,"Gilman, Charlotte Perkins",Herland,sentence,2371,2455,NA,She always seemed to understand just what I wanted to know and how to give it to me
2954,"Gilman, Charlotte Perkins",Herland,sentence,2458,2701,NA,While Terry and Alima struck sparks and partedhe always madly drawn to her and she to himshe must have been or shed never have stood the way he behavedEllador and I had already a deep restful feeling as if wed always had one another
2955,"Gilman, Charlotte Perkins",Herland,sentence,2703,2822,NA,Jeff and Celis were happy there was no question of that but it didnt seem to me as if they had the good times we did
2956,"Gilman, Charlotte Perkins",Herland,sentence,2825,2903,NA,Well here is the Herland child facing lifeas Ellador tried to show it to me
2957,"Gilman, Charlotte Perkins",Herland,sentence,2905,3011,NA,From the first memory they knew Peace Beauty Order Safety Love Wisdom Justice Patience and Plenty
2958,"Gilman, Charlotte Perkins",Herland,sentence,3013,3174,NA,By plenty I mean that the babies grew up in an environment which met their needs just as young fawns might grow up in dewy forest glades and brookfed meadows
2959,"Gilman, Charlotte Perkins",Herland,sentence,3176,3237,NA,And they enjoyed it as frankly and utterly as the fawns would
2960,"Gilman, Charlotte Perkins",Herland,sentence,3240,3367,NA,They found themselves in a big bright lovely world full of the most interesting and enchanting things to learn about and to do
2961,"Gilman, Charlotte Perkins",Herland,sentence,3369,3415,NA,The people everywhere were friendly and polite
2962,"Gilman, Charlotte Perkins",Herland,sentence,3417,3499,NA,No Herland child ever met the overbearing rudeness we so commonly show to children
2963,"Gilman, Charlotte Perkins",Herland,sentence,3501,3576,NA,They were People too from the first the most precious part of the nation
2964,"Gilman, Charlotte Perkins",Herland,sentence,3579,3733,NA,In each step of the rich experience of living they found the instance they were studying widen out into contact with an endless range of common interests
2965,"Gilman, Charlotte Perkins",Herland,sentence,3735,3843,NA,The things they learned were RELATED from the first related to one another and to the national prosperity
2966,"Gilman, Charlotte Perkins",Herland,sentence,3846,3904,NA,It was a butterfly that made me a forester said Ellador
2967,"Gilman, Charlotte Perkins",Herland,sentence,3906,3997,NA,I was about eleven years old and I found a big purpleandgreen butterfly on a low flower
2968,"Gilman, Charlotte Perkins",Herland,sentence,3999,4210,NA,I caught it very carefully by the closed wings as I had been told to do and carried it to the nearest insect teacherI made a note there to ask her what on earth an insect teacher wasto ask her its name
2969,"Gilman, Charlotte Perkins",Herland,sentence,4212,4260,NA,She took it from me with a little cry of delight
2970,"Gilman, Charlotte Perkins",Herland,sentence,4262,4295,NA,Oh you blessed child she said
2971,"Gilman, Charlotte Perkins",Herland,sentence,4297,4319,NA,Do you like obernuts
