,author,title,words.x,sentence_nr,words.y,kind
544,"Gilman, Charlotte Perkins",Herland,I cried in cold horror something of Terrys feeling creeping over me that there must be something wrong among these many virtues,2299,Terry,location
545,"Gilman, Charlotte Perkins",Herland,Besides this was only hearsay I had yet to see the motherhood of Herland,2322,Herland,location
546,"Gilman, Charlotte Perkins",Herland,The Girls of Herland   At last Terrys ambition was realized,2324,Terry,person
547,"Gilman, Charlotte Perkins",Herland,The Girls of Herland   At last Terrys ambition was realized,2324,Terry,location
548,"Gilman, Charlotte Perkins",Herland,The Girls of Herland   At last Terrys ambition was realized,2324,Herland,location
549,"Gilman, Charlotte Perkins",Herland,Terry in particular was fussy to a degree about the cut of his beard and so critical of our combined efforts that we handed him the shears and told him to please himself,2327,Terry,person
550,"Gilman, Charlotte Perkins",Herland,Terry in particular was fussy to a degree about the cut of his beard and so critical of our combined efforts that we handed him the shears and told him to please himself,2327,Terry,location
551,"Gilman, Charlotte Perkins",Herland,Being offered a wide selection of garments we had chosen according to our personal taste and were surprised to find on meeting large audiences that we were the most highly decorated especially Terry,2329,Terry,person
552,"Gilman, Charlotte Perkins",Herland,Being offered a wide selection of garments we had chosen according to our personal taste and were surprised to find on meeting large audiences that we were the most highly decorated especially Terry,2329,Terry,location
553,"Gilman, Charlotte Perkins",Herland,He was a very impressive figure his strong features softened by the somewhat longer hairthough he made me trim it as closely as I knew how and he wore his richly embroidered tunic with its broad loose girdle with quite a Henry V air,2330,Henry V,person
554,"Gilman, Charlotte Perkins",Herland,Jeff looked more likewell like a Huguenot Lover and I dont know what I looked like only that I felt very comfortable,2331,Love,location
555,"Gilman, Charlotte Perkins",Herland,When I got back to our own padded armor and its starched borders I realized with acute regret how comfortable were those Herland clothes,2332,Herland,location
556,"Gilman, Charlotte Perkins",Herland,How wonderful how supremely beautiful your civilization must be  Somel gave a further suggestion,2339,Somel,person
557,"Gilman, Charlotte Perkins",Herland,What we had been forced to admit with growing acquaintance was that they were ignorant as Plato and Aristotle were but with a highly developed mentality quite comparable to that of Ancient Greece,2345,Greece,location
558,"Gilman, Charlotte Perkins",Herland,What we had been forced to admit with growing acquaintance was that they were ignorant as Plato and Aristotle were but with a highly developed mentality quite comparable to that of Ancient Greece,2345,Plato,person
559,"Gilman, Charlotte Perkins",Herland,Our young women will be glad to meet you Somel suggested to talk with you more personally if you are willing,2351,Somel,person
560,"Gilman, Charlotte Perkins",Herland,Willing,2352,Will,person
561,"Gilman, Charlotte Perkins",Herland,Terry plunged in among those young creatures with a sort of rapture somewhat as a glad swimmer takes to the sea,2357,Terry,person
562,"Gilman, Charlotte Perkins",Herland,Terry plunged in among those young creatures with a sort of rapture somewhat as a glad swimmer takes to the sea,2357,Terry,location
563,"Gilman, Charlotte Perkins",Herland,I found time to watch Jeff even while I was surrounded by an eager group of questionersas we all wereand saw how his worshipping eyes his grave courtesy pleased and drew some of them while others rather stronger spirits they looked to be drew away from his group to Terrys or mine,2360,Terry,person
564,"Gilman, Charlotte Perkins",Herland,I found time to watch Jeff even while I was surrounded by an eager group of questionersas we all wereand saw how his worshipping eyes his grave courtesy pleased and drew some of them while others rather stronger spirits they looked to be drew away from his group to Terrys or mine,2360,Terry,location
565,"Gilman, Charlotte Perkins",Herland,I watched Terry with special interest knowing how he had longed for this time and how irresistible he had always been at home,2361,Terry,person
566,"Gilman, Charlotte Perkins",Herland,I watched Terry with special interest knowing how he had longed for this time and how irresistible he had always been at home,2361,Terry,location
567,"Gilman, Charlotte Perkins",Herland,Terry was reduced to a rather combative group keen logical inquiring minds not overly sensitive the very kind he liked least while as for meI became quite cocky over my general popularity,2374,Terry,person
568,"Gilman, Charlotte Perkins",Herland,Terry was reduced to a rather combative group keen logical inquiring minds not overly sensitive the very kind he liked least while as for meI became quite cocky over my general popularity,2374,Terry,location
569,"Gilman, Charlotte Perkins",Herland,Terry was furious about it,2375,Terry,person
570,"Gilman, Charlotte Perkins",Herland,Terry was furious about it,2375,Terry,location
571,"Gilman, Charlotte Perkins",Herland,But of Jeff I heard somewhat he was inclined to dwell reverently and admiringly at some length on the exalted sentiment and measureless perfection of his Celis and TerryTerry made so many false starts and met so many rebuffs that by the time he really settled down to win Alima he was considerably wiser,2393,Terry,person
572,"Gilman, Charlotte Perkins",Herland,But of Jeff I heard somewhat he was inclined to dwell reverently and admiringly at some length on the exalted sentiment and measureless perfection of his Celis and TerryTerry made so many false starts and met so many rebuffs that by the time he really settled down to win Alima he was considerably wiser,2393,Terry,location
573,"Gilman, Charlotte Perkins",Herland,But of Jeff I heard somewhat he was inclined to dwell reverently and admiringly at some length on the exalted sentiment and measureless perfection of his Celis and TerryTerry made so many false starts and met so many rebuffs that by the time he really settled down to win Alima he was considerably wiser,2393,Celis,location
574,"Gilman, Charlotte Perkins",Herland,I was good friends with all three of them but best of all with Ellador long before that feeling changed for both of us,2398,Ellador,person
575,"Gilman, Charlotte Perkins",Herland,I was good friends with all three of them but best of all with Ellador long before that feeling changed for both of us,2398,Ellador,location
576,"Gilman, Charlotte Perkins",Herland,From her and from Somel who talked very freely with me I learned at last something of the viewpoint of Herland toward its visitors,2399,Somel,person
577,"Gilman, Charlotte Perkins",Herland,From her and from Somel who talked very freely with me I learned at last something of the viewpoint of Herland toward its visitors,2399,Herland,location
578,"Gilman, Charlotte Perkins",Herland,We thoughtat least Terry didthat we could have our pick of them,2410,Terry,person
579,"Gilman, Charlotte Perkins",Herland,We thoughtat least Terry didthat we could have our pick of them,2410,Terry,location
580,"Gilman, Charlotte Perkins",Herland,Here was poor old Terry fondly imagining that at last he was free to stray in a rosebud garden of girlsand behold the rosebuds were all with keen appraising eye studying us,2416,Terry,person
581,"Gilman, Charlotte Perkins",Herland,Here was poor old Terry fondly imagining that at last he was free to stray in a rosebud garden of girlsand behold the rosebuds were all with keen appraising eye studying us,2416,Terry,location
582,"Gilman, Charlotte Perkins",Herland,It was small wonder that our lectures were not a success and none at all that our or at least Terrys advances were so ill received,2422,Terry,person
583,"Gilman, Charlotte Perkins",Herland,It was small wonder that our lectures were not a success and none at all that our or at least Terrys advances were so ill received,2422,Terry,location
584,"Gilman, Charlotte Perkins",Herland,We like you the best Somel told me because you seem more like us  More like a lot of women,2424,Somel,person
585,"Gilman, Charlotte Perkins",Herland,Terrys jewels and trinkets they prized as curios handed them about asking questions as to workmanship not in the least as to value and discussed not ownership but which museum to put them in,2438,Terry,person
586,"Gilman, Charlotte Perkins",Herland,Terrys jewels and trinkets they prized as curios handed them about asking questions as to workmanship not in the least as to value and discussed not ownership but which museum to put them in,2438,Terry,location
587,"Gilman, Charlotte Perkins",Herland,As for Ellador Suppose you come to a strange land and find it pleasant enoughjust a little more than ordinarily pleasantand then you find rich farmland and then gardens gorgeous gardens and then palaces full of rare and curious treasuresincalculable inexhaustible and thenmountainslike the Himalayas and then the sea,2442,Ellador,person
588,"Gilman, Charlotte Perkins",Herland,As for Ellador Suppose you come to a strange land and find it pleasant enoughjust a little more than ordinarily pleasantand then you find rich farmland and then gardens gorgeous gardens and then palaces full of rare and curious treasuresincalculable inexhaustible and thenmountainslike the Himalayas and then the sea,2442,Ellador,location
589,"Gilman, Charlotte Perkins",Herland,While Jeffs ultradevotion rather puzzled Celis really put off their day of happiness while Terry and Alima quarreled and parted remet and reparted Ellador and I grew to be close friends,2446,Terry,person
590,"Gilman, Charlotte Perkins",Herland,While Jeffs ultradevotion rather puzzled Celis really put off their day of happiness while Terry and Alima quarreled and parted remet and reparted Ellador and I grew to be close friends,2446,Terry,location
